TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"9405207","Riftbound League of Legends Trading Card Game","Vendetta","Cloud Drake","","048/166","Common","Damaged","","","","","","0","",""
"9445925","Riftbound League of Legends Trading Card Game","Vendetta","Cloud Drake","","048/166","Common","Near Mint Foil","0.20","","1.5400","0.0500","","0","",""
"9445926","Riftbound League of Legends Trading Card Game","Vendetta","Cloud Drake","","048/166","Common","Lightly Played Foil","","","1.7000","0.2100","","0","",""
"9445927","Riftbound League of Legends Trading Card Game","Vendetta","Cloud Drake","","048/166","Common","Moderately Played Foil","","","","","","0","",""
"9445928","Riftbound League of Legends Trading Card Game","Vendetta","Cloud Drake","","048/166","Common","Heavily Played Foil","","","","","","0","",""
"9445929","Riftbound League of Legends Trading Card Game","Vendetta","Cloud Drake","","048/166","Common","Damaged Foil","","","","","","0","",""
"9422164","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Near Mint","0.10","","1.5200","0.0300","","0","",""
"9422165","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Lightly Played","0.10","","1.5400","0.0500","","0","",""
"9422166","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Moderately Played","","","","","","0","",""
"9422167","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Heavily Played","","","","","","0","",""
"9422168","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Damaged","","","","","","0","",""
"9446285","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Near Mint Foil","0.16","","1.5400","0.0500","","0","",""
"9446286","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Lightly Played Foil","0.25","","1.7400","0.2500","","0","",""
"9446287","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Moderately Played Foil","","","","","","0","",""
"9446288","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Heavily Played Foil","","","","","","0","",""
"9446289","Riftbound League of Legends Trading Card Game","Vendetta","Consuming Curse","","010/166","Uncommon","Damaged Foil","","","","","","0","",""
"9405208","Riftbound League of Legends Trading Card Game","Vendetta","Corrupted Dragon","","091/166","Epic","Near Mint Foil","0.96","","2.0400","0.5500","","0","",""
"9405209","Riftbound League of Legends Trading Card Game","Vendetta","Corrupted Dragon","","091/166","Epic","Lightly Played Foil","1.21","","2.1500","0.6600","","0","",""
"9405210","Riftbound League of Legends Trading Card Game","Vendetta","Corrupted Dragon","","091/166","Epic","Moderately Played Foil","0.84","","","","","0","",""
"9405211","Riftbound League of Legends Trading Card Game","Vendetta","Corrupted Dragon","","091/166","Epic","Heavily Played Foil","","","","","","0","",""
"9405212","Riftbound League of Legends Trading Card Game","Vendetta","Corrupted Dragon","","091/166","Epic","Damaged Foil","","","","","","0","",""
"9422169","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Near Mint","0.06","","1.5100","0.0200","","0","",""
"9422170","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Lightly Played","0.10","","1.5900","0.1000","","0","",""
"9422171","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Moderately Played","","","","","","0","",""
"9422172","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Heavily Played","","","","","","0","",""
"9422173","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Damaged","","","","","","0","",""
"9446290","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Near Mint Foil","0.20","","1.6300","0.1400","","0","",""
"9446291","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Lightly Played Foil","0.25","","1.7200","0.2300","","0","",""
"9446292","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Moderately Played Foil","","","","","","0","",""
"9446293","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Heavily Played Foil","","","","","","0","",""
"9446294","Riftbound League of Legends Trading Card Game","Vendetta","Covert Informant","","057/166","Uncommon","Damaged Foil","","","","","","0","",""
"9422174","Riftbound League of Legends Trading Card Game","Vendetta","Crumbling Sands","","039/166","Rare","Near Mint Foil","0.26","","1.6200","0.1300","","0","",""
"9422175","Riftbound League of Legends Trading Card Game","Vendetta","Crumbling Sands","","039/166","Rare","Lightly Played Foil","0.50","","1.7500","0.2600","","0","",""
"9422176","Riftbound League of Legends Trading Card Game","Vendetta","Crumbling Sands","","039/166","Rare","Moderately Played Foil","","","","","","0","",""
"9422177","Riftbound League of Legends Trading Card Game","Vendetta","Crumbling Sands","","039/166","Rare","Heavily Played Foil","","","","","","0","",""
"9422178","Riftbound League of Legends Trading Card Game","Vendetta","Crumbling Sands","","039/166","Rare","Damaged Foil","","","","","","0","",""
"9405223","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Near Mint","0.08","","1.5100","0.0200","","0","",""
"9405224","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Lightly Played","0.10","","1.5900","0.1000","","0","",""
"9405225","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Moderately Played","","","","","","0","",""
"9405226","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Heavily Played","","","","","","0","",""
"9405227","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Damaged","","","","","","0","",""
"9446175","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Near Mint Foil","0.19","","1.6400","0.1500","","0","",""
"9446176","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Lightly Played Foil","","","1.8800","0.3900","","0","",""
"9446177","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Moderately Played Foil","","","","","","0","",""
"9446178","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Heavily Played Foil","","","","","","0","",""
"9446179","Riftbound League of Legends Trading Card Game","Vendetta","Dame the Despoiler","","079/166","Uncommon","Damaged Foil","","","","","","0","",""
"9405228","Riftbound League of Legends Trading Card Game","Vendetta","Death Mark","","144/166","Epic","Near Mint Foil","1.94","","2.9800","1.4900","","0","",""
"9405229","Riftbound League of Legends Trading Card Game","Vendetta","Death Mark","","144/166","Epic","Lightly Played Foil","5.32","","4.4400","2.9400","","0","",""
"9405230","Riftbound League of Legends Trading Card Game","Vendetta","Death Mark","","144/166","Epic","Moderately Played Foil","","","","","","0","",""
"9405231","Riftbound League of Legends Trading Card Game","Vendetta","Death Mark","","144/166","Epic","Heavily Played Foil","","","","","","0","",""
"9405232","Riftbound League of Legends Trading Card Game","Vendetta","Death Mark","","144/166","Epic","Damaged Foil","","","","","","0","",""
"9405233","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Discord","","107/166","Rare","Near Mint Foil","0.20","","1.5400","0.0500","","0","",""
"9405234","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Discord","","107/166","Rare","Lightly Played Foil","0.63","","1.6900","0.2000","","0","",""
"9405235","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Discord","","107/166","Rare","Moderately Played Foil","","","","","","0","",""
"9405236","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Discord","","107/166","Rare","Heavily Played Foil","","","","","","0","",""
"9405237","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Discord","","107/166","Rare","Damaged Foil","","","","","","0","",""
"9422179","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Focus","","040/166","Rare","Near Mint Foil","0.23","","1.5900","0.1000","","0","",""
"9422180","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Focus","","040/166","Rare","Lightly Played Foil","0.22","","1.6900","0.2000","","0","",""
"9422181","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Focus","","040/166","Rare","Moderately Played Foil","","","","","","0","",""
"9422182","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Focus","","040/166","Rare","Heavily Played Foil","","","","","","0","",""
"9422183","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Focus","","040/166","Rare","Damaged Foil","","","","","","0","",""
"9405238","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Insight","","061/166","Rare","Near Mint Foil","0.28","","1.6300","0.1400","","0","",""
"9405239","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Insight","","061/166","Rare","Lightly Played Foil","0.35","","1.7400","0.2500","","0","",""
"9405240","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Insight","","061/166","Rare","Moderately Played Foil","","","","","","0","",""
"9405241","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Insight","","061/166","Rare","Heavily Played Foil","","","","","","0","",""
"9405242","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Insight","","061/166","Rare","Damaged Foil","","","","","","0","",""
"9422184","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Rage","","015/166","Rare","Near Mint Foil","0.21","","1.5900","0.1000","","0","",""
"9422185","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Rage","","015/166","Rare","Lightly Played Foil","0.46","","1.9300","0.4400","","0","",""
"9422186","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Rage","","015/166","Rare","Moderately Played Foil","","","","","","0","",""
"9422187","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Rage","","015/166","Rare","Heavily Played Foil","","","","","","0","",""
"9422188","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Rage","","015/166","Rare","Damaged Foil","","","","","","0","",""
"9422189","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Strength","","085/166","Rare","Near Mint Foil","0.26","","1.6100","0.1200","","0","",""
"9422190","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Strength","","085/166","Rare","Lightly Played Foil","0.50","","1.9700","0.4800","","0","",""
"9422191","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Strength","","085/166","Rare","Moderately Played Foil","","","","","","0","",""
"9422192","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Strength","","085/166","Rare","Heavily Played Foil","","","","","","0","",""
"9422193","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Strength","","085/166","Rare","Damaged Foil","","","","","","0","",""
"9422194","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Unity","","131/166","Rare","Near Mint Foil","0.22","","1.5800","0.0900","","0","",""
"9422195","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Unity","","131/166","Rare","Lightly Played Foil","0.44","","1.9000","0.4100","","0","",""
"9422196","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Unity","","131/166","Rare","Moderately Played Foil","","","","","","0","",""
"9422197","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Unity","","131/166","Rare","Heavily Played Foil","","","","","","0","",""
"9422198","Riftbound League of Legends Trading Card Game","Vendetta","Decree of Unity","","131/166","Rare","Damaged Foil","","","","","","0","",""
